閞 0X959E 변
閟 0X959F 비
閠 0X95A0 윤
閡 0X95A1 애
関 0X95A2 관
閣 0X95A3 각
閤 0X95A4 합
閥 0X95A5 벌
閦 0X95A6 축
閧 0X95A7 홍
閨 0X95A8 규
閩 0X95A9 민
閪 0X95AA 서
閫 0X95AB 곤
閬 0X95AC 낭 랑
閭 0X95AD 려 여
閮 0X95AE 정
閯 0X95AF 사
閰 0X95B0 국
閱 0X95B1 열
閲 0X95B2 열
閳 0X95B3 천
閴 0X95B4 격
閵 0X95B5 린
閶 0X95B6 창 청
閷 0X95B7 살
閸 0X95B8 곤
閹 0X95B9 엄
閺 0X95BA 문
閻 0X95BB 염
閼 0X95BC 알
閽 0X95BD 혼
閾 0X95BE 역
閿 0X95BF 문
闀 0X95C0 항
闁 0X95C1 포
闂 0X95C2 항
闃 0X95C3 격
闄 0X95C4 요
闅 0X95C5 문
闆 0X95C6 반
闇 0X95C7 암
闈 0X95C8 위
闉 0X95C9 인
闊 0X95CA 활
闋 0X95CB 결
闌 0X95CC 난 란
闍 0X95CD 도
闎 0X95CE 천
闏 0X95CF 팽
闐 0X95D0 전 풍
闑 0X95D1 얼
闒 0X95D2 탑
闓 0X95D3 개
闔 0X95D4 합
闕 0X95D5 궐
闖 0X95D6 틈
闗 0X95D7 관
闘 0X95D8 투
闙 0X95D9 계
闚 0X95DA 규
闛 0X95DB 당
關 0X95DC 관
闝 0X95DD 표
闞 0X95DE 감 함
闟 0X95DF 흡
闠 0X95E0 궤
闡 0X95E1 천
闢 0X95E2 벽
闣 0X95E3 당
闤 0X95E4 환
闥 0X95E5 달
闦 0X95E6 온
闧 0X95E7 원
门 0X95E8 문
闩 0X95E9 산
闪 0X95EA 섬
闫 0X95EB 염
闬 0X95EC 한
闭 0X95ED 폐
问 0X95EE 문
闯 0X95EF 틈
闰 0X95F0 윤
闱 0X95F1 위
闲 0X95F2 한
闳 0X95F3 굉
间 0X95F4 간
闵 0X95F5 민
闶 0X95F6 항
闷 0X95F7 민
闸 0X95F8 갑
闹 0X95F9 뇨
闺 0X95FA 규
闻 0X95FB 문
闼 0X95FC 달
闽 0X95FD 민
闾 0X95FE 려
闿 0X95FF 개
阀 0X9600 벌
阁 0X9601 각
阂 0X9602 애
阃 0X9603 곤
阄 0X9604 구
阅 0X9605 열
阆 0X9606 랑
阇 0X9607 도
阈 0X9608 역
阉 0X9609 엄
阊 0X960A 창
阋 0X960B 혁
阌 0X960C 문
阍 0X960D 혼
阎 0X960E 염
阏 0X960F 알
阐 0X9610 천
阑 0X9611 란
阒 0X9612 격
阓 0X9613 궤
阔 0X9614 활
阕 0X9615 결
阖 0X9616 합
阗 0X9617 전
阘 0X9618 탑
阙 0X9619 궐
阚 0X961A 함
阛 0X961B 환
阜 0X961C 부
阝 0X961D 부
阞 0X961E 륵
队 0X961F 대
阠 0X9620 신
阡 0X9621 천
阢 0X9622 올
阣 0X9623 개
阤 0X9624 치
阥 0X9625 음
阦 0X9626 양
阧 0X9627 두
阨 0X9628 액
阩 0X9629 승
阪 0X962A 판
阫 0X962B 배
阬 0X962C 갱
阭 0X962D 윤
阮 0X962E 완
阯 0X962F 지
阰 0X9630 비
阱 0X9631 정
防 0X9632 방
阳 0X9633 양
阴 0X9634 음
阵 0X9635 진
阶 0X9636 계
阷 0X9637 정
阸 0X9638 액
阹 0X9639 거
阺 0X963A 저
阻 0X963B 조
阼 0X963C 조
阽 0X963D 점
阾 0X963E 령
阿 0X963F 아
陀 0X9640 타
陁 0X9641 타
陂 0X9642 파 피
陃 0X9643 병
附 0X9644 부
际 0X9645 제
陆 0X9646 륙
陇 0X9647 롱
陈 0X9648 진
陉 0X9649 형
陊 0X964A 치
陋 0X964B 누 루
陌 0X964C 맥
降 0X964D 강
陎 0X964E 수
陏 0X964F 라 타
限 0X9650 한
陑 0X9651 이
陒 0X9652 궤
陓 0X9653 우
陔 0X9654 해
陕 0X9655 섬 합
陖 0X9656 준
陗 0X9657 초
陘 0X9658 형
陙 0X9659 순
陚 0X965A 부
陛 0X965B 폐
陜 0X965C 합 협
陝 0X965D 섬
陞 0X965E 승
陟 0X965F 척
陠 0X9660 포
陡 0X9661 두
院 0X9662 원
陣 0X9663 진
除 0X9664 제
陥 0X9665 함
陦 0X9666 도
陧 0X9667 날 얼
陨 0X9668 운
险 0X9669 험
陪 0X966A 배
陫 0X966B 비
陬 0X966C 추
陭 0X966D 기
陮 0X966E 퇴
陯 0X966F 륜
陰 0X9670 음
陱 0X9671 국
陲 0X9672 수
陳 0X9673 진
陴 0X9674 비
陵 0X9675 능 릉
陶 0X9676 도
陷 0X9677 함
陸 0X9678 륙 육
陹 0X9679 승
険 0X967A 험
陻 0X967B 인
陼 0X967C 저
陽 0X967D 양
陾 0X967E 잉
陿 0X967F 협
隀 0X9680 중
隁 0X9681 언
隂 0X9682 음
隃 0X9683 유
隄 0X9684 제
隅 0X9685 우
隆 0X9686 륭 융
隇 0X9687 위
隈 0X9688 외
隉 0X9689 얼
隊 0X968A 대
隋 0X968B 수
隌 0X968C 암
隍 0X968D 황
階 0X968E 계
随 0X968F 수
隐 0X9690 은
隑 0X9691 개 기
隒 0X9692 엄
隓 0X9693 휴
隔 0X9694 격
隕 0X9695 운
隖 0X9696 오
隗 0X9697 외
隘 0X9698 애
隙 0X9699 극
隚 0X969A 당
際 0X969B 제
障 0X969C 장
隝 0X969D 도
隞 0X969E 오
隟 0X969F 극
隠 0X96A0 은
隡 0X96A1 산
隢 0X96A2 요
隣 0X96A3 린 인
隤 0X96A4 퇴
隥 0X96A5 등
隦 0X96A6 비
隧 0X96A7 수
隨 0X96A8 수
隩 0X96A9 오
險 0X96AA 험
隫 0X96AB 분
隬 0X96AC 니
隭 0X96AD 이
隮 0X96AE 제
隯 0X96AF 도
隰 0X96B0 습
隱 0X96B1 은
隲 0X96B2 척
隳 0X96B3 휴
隴 0X96B4 농 롱
隵 0X96B5 희
隶 0X96B6 이
隷 0X96B7 례 예
隸 0X96B8 례 예
隹 0X96B9 추
隺 0X96BA 각
隻 0X96BB 척
隼 0X96BC 준
隽 0X96BD 전 준
难 0X96BE 난
隿 0X96BF 익
雀 0X96C0 작
雁 0X96C1 안
雂 0X96C2 금
雃 0X96C3 견
雄 0X96C4 웅
雅 0X96C5 아
集 0X96C6 집
雇 0X96C7 고
雈 0X96C8 환
雉 0X96C9 치
雊 0X96CA 구
雋 0X96CB 준
雌 0X96CC 자
雍 0X96CD 옹
雎 0X96CE 저
雏 0X96CF 추
雐 0X96D0 호
雑 0X96D1 잡
雒 0X96D2 낙 락
雓 0X96D3 여
雔 0X96D4 수
雕 0X96D5 조
雖 0X96D6 수
雗 0X96D7 한
雘 0X96D8 확
雙 0X96D9 쌍
雚 0X96DA 관
雛 0X96DB 추
雜 0X96DC 잡
雝 0X96DD 옹
雞 0X96DE 계
雟 0X96DF 휴
雠 0X96E0 수
雡 0X96E1 류
離 0X96E2 리 이
難 0X96E3 난
雤 0X96E4 학
雥 0X96E5 잡
雦 0X96E6 집
雧 0X96E7 집
雨 0X96E8 우
雩 0X96E9 우
雪 0X96EA 설
雫 0X96EB 놔 우
雬 0X96EC 부
雭 0X96ED 삽
雮 0X96EE 목
雯 0X96EF 문
雰 0X96F0 분
雱 0X96F1 방
雲 0X96F2 운
雳 0X96F3 력
雴 0X96F4 립
雵 0X96F5 앙
零 0X96F6 령 영
雷 0X96F7 뇌 뢰
雸 0X96F8 암
雹 0X96F9 박
雺 0X96FA 몽
電 0X96FB 전
雼 0X96FC 탕
雽 0X96FD 호
雾 0X96FE 무
雿 0X96FF 조
需 0X9700 수
霁 0X9701 제
霂 0X9702 목
霃 0X9703 침
霄 0X9704 소
霅 0X9705 삽
霆 0X9706 정
震 0X9707 진
霈 0X9708 패
霉 0X9709 매 미
霊 0X970A 령
霋 0X970B 처
霌 0X970C 주
霍 0X970D 곽
霎 0X970E 삽
霏 0X970F 비
霐 0X9710 홍
霑 0X9711 점 첨
霒 0X9712 음
霓 0X9713 예
霔 0X9714 주
霕 0X9715 둔
霖 0X9716 림 임
霗 0X9717 령
霘 0X9718 동
霙 0X9719 영
霚 0X971A 무
霛 0X971B 령
霜 0X971C 상
霝 0X971D 령
霞 0X971E 하
霟 0X971F 홍
霠 0X9720 음
霡 0X9721 맥
霢 0X9722 맥
霣 0X9723 운
霤 0X9724 류
霥 0X9725 몽
霦 0X9726 빈
霧 0X9727 무
霨 0X9728 위
霩 0X9729 확
霪 0X972A 음
霫 0X972B 습
霬 0X972C 익
霭 0X972D 애
霮 0X972E 담
霯 0X972F 등
霰 0X9730 산
霱 0X9731 휼
露 0X9732 노 로
霳 0X9733 륭
霴 0X9734 체
霵 0X9735 즙
霶 0X9736 방
霷 0X9737 양
霸 0X9738 패
霹 0X9739 벽
霺 0X973A 미
霻 0X973B 풍
霼 0X973C 희
霽 0X973D 제
霾 0X973E 매
霿 0X973F 몽
靀 0X9740 몽
靁 0X9741 뢰
靂 0X9742 력 역
靃 0X9743 확
靄 0X9744 애
靅 0X9745 비
靆 0X9746 체
靇 0X9747 롱
靈 0X9748 령 영
靉 0X9749 애
靊 0X974A 풍
靋 0X974B 력
靌 0X974C 보
靍 0X974D 작
靎 0X974E 조
靏 0X974F 학
靐 0X9750 빙
靑 0X9751 청
青 0X9752 청
靓 0X9753 정
靔 0X9754 천
靕 0X9755 진
靖 0X9756 정
靗 0X9757 정
靘 0X9758 정
静 0X9759 정
靚 0X975A 정
靛 0X975B 전
靜 0X975C 정
靝 0X975D 천
非 0X975E 비
靟 0X975F 비
靠 0X9760 고
靡 0X9761 미
面 0X9762 면
靣 0X9763 면
靤 0X9764 포
靥 0X9765 엽
靦 0X9766 전
靧 0X9767 회
靨 0X9768 엽
革 0X9769 혁
靪 0X976A 정
靫 0X976B 채
靬 0X976C 간
靭 0X976D 인
靮 0X976E 적
靯 0X976F 도
靰 0X9770 올
靱 0X9771 인
靲 0X9772 금
靳 0X9773 근
靴 0X9774 화
靵 0X9775 뉴
靶 0X9776 파
靷 0X9777 인
靸 0X9778 삽
靹 0X9779 납
靺 0X977A 말
靻 0X977B 조
靼 0X977C 단 달
靽 0X977D 반
靾 0X977E 예
靿 0X977F 요
鞀 0X9780 도
鞁 0X9781 피
鞂 0X9782 갈
鞃 0X9783 굉
鞄 0X9784 포
鞅 0X9785 앙
鞆 0X9786 병
鞇 0X9787 인
鞈 0X9788 협
鞉 0X9789 도
鞊 0X978A 길
鞋 0X978B 혜
鞌 0X978C 안
鞍 0X978D 안
鞎 0X978E 흔
鞏 0X978F 공
鞐 0X9790 하
鞑 0X9791 달
鞒 0X9792 교
鞓 0X9793 정
鞔 0X9794 만
鞕 0X9795 경
鞖 0X9796 쇠
鞗 0X9797 조
鞘 0X9798 초
鞙 0X9799 현
鞚 0X979A 공
鞛 0X979B 봉
鞜 0X979C 탑
鞝 0X979D 장
鞞 0X979E 비
鞟 0X979F 곽
鞠 0X97A0 국
鞡 0X97A1 랍
鞢 0X97A2 섭
鞣 0X97A3 유
鞤 0X97A4 방
鞥 0X97A5 압
鞦 0X97A6 추
鞧 0X97A7 추
鞨 0X97A8 갈
鞩 0X97A9 초
鞪 0X97AA 무
鞫 0X97AB 구 국
鞬 0X97AC 건
鞭 0X97AD 편
鞮 0X97AE 제
鞯 0X97AF 천
鞰 0X97B0 온
鞱 0X97B1 도
鞲 0X97B2 구
鞳 0X97B3 탑
鞴 0X97B4 비
鞵 0X97B5 혜
鞶 0X97B6 반
鞷 0X97B7 격
鞸 0X97B8 필
鞹 0X97B9 곽
鞺 0X97BA 당
鞻 0X97BB 루
鞼 0X97BC 궤
鞽 0X97BD 교
鞾 0X97BE 화
鞿 0X97BF 기
韀 0X97C0 천
韁 0X97C1 강
韂 0X97C2 첨
韃 0X97C3 달
韄 0X97C4 획
韅 0X97C5 현
韆 0X97C6 천
韇 0X97C7 독
韈 0X97C8 말
韉 0X97C9 천
韊 0X97CA 란
韋 0X97CB 위
韌 0X97CC 인
韍 0X97CD 불
韎 0X97CE 매
韏 0X97CF 권
韐 0X97D0 갑
韑 0X97D1 위
韒 0X97D2 초
韓 0X97D3 한
韔 0X97D4 할
韕 0X97D5 돈
韖 0X97D6 유
韗 0X97D7 운
韘 0X97D8 섭
韙 0X97D9 위
韚 0X97DA 위
韛 0X97DB 배
韜 0X97DC 도
韝 0X97DD 구
韞 0X97DE 온
韟 0X97DF 고
韠 0X97E0 필
韡 0X97E1 위
韢 0X97E2 혜
韣 0X97E3 독
韤 0X97E4 말
韥 0X97E5 독
韦 0X97E6 위
韧 0X97E7 인
韨 0X97E8 불
韩 0X97E9 한
韪 0X97EA 위
韫 0X97EB 온
韬 0X97EC 도
韭 0X97ED 구
韮 0X97EE 구
韯 0X97EF 구
韰 0X97F0 해
韱 0X97F1 섬
韲 0X97F2 제
音 0X97F3 음
韴 0X97F4 잡
韵 0X97F5 운
韶 0X97F6 소
韷 0X97F7 력
韸 0X97F8 봉
韹 0X97F9 황
韺 0X97FA 영
韻 0X97FB 운
韼 0X97FC 봉
韽 0X97FD 암
韾 0X97FE 음
響 0X97FF 향
頀 0X9800 호
頁 0X9801 혈
頂 0X9802 정
頃 0X9803 경
頄 0X9804 규
項 0X9805 항
順 0X9806 순
頇 0X9807 안
須 0X9808 수
頉 0X9809 이
頊 0X980A 욱
頋 0X980B 와
頌 0X980C 송
頍 0X980D 규
頎 0X980E 기
頏 0X980F 항
預 0X9810 예
頑 0X9811 완
頒 0X9812 반
頓 0X9813 돈
頔 0X9814 적
頕 0X9815 점
頖 0X9816 반
頗 0X9817 파
領 0X9818 령 영
頙 0X9819 책
頚 0X981A 경 목
頛 0X981B 뢰
頜 0X981C 합
頝 0X981D 교
頞 0X981E 알
頟 0X981F 액
頠 0X9820 위
頡 0X9821 힐
頢 0X9822 괄
頣 0X9823 신
頤 0X9824 이
頥 0X9825 이
頦 0X9826 해
頧 0X9827 퇴
頨 0X9828 편
頩 0X9829 병
頪 0X982A 뢰
頫 0X982B 부
頬 0X982C 협
頭 0X982D 두
頮 0X982E 회
頯 0X982F 규
頰 0X9830 협
頱 0X9831 랄
頲 0X9832 정
頳 0X9833 정
頴 0X9834 영
頵 0X9835 군
頶 0X9836 혹
頷 0X9837 암
頸 0X9838 경
頹 0X9839 퇴
頺 0X983A 퇴
頻 0X983B 빈
頼 0X983C 뇌 뢰
頽 0X983D 퇴
頾 0X983E 자
頿 0X983F 자
顀 0X9840 추
顁 0X9841 정
顂 0X9842 뢰
顃 0X9843 담
顄 0X9844 함
顅 0X9845 간
顆 0X9846 과
顇 0X9847 췌
顈 0X9848 경
顉 0X9849 금
顊 0X984A 이
顋 0X984B 시
題 0X984C 제
額 0X984D 액
顎 0X984E 악
顏 0X984F 안
顐 0X9850 원
顑 0X9851 함
顒 0X9852 옹
顓 0X9853 전
顔 0X9854 안
顕 0X9855 현
顖 0X9856 신
顗 0X9857 의
願 0X9858 원
顙 0X9859 상
顚 0X985A 전
顛 0X985B 전
顜 0X985C 강
顝 0X985D 골
類 0X985E 류 유
顟 0X985F 료
顠 0X9860 표
顡 0X9861 의
顢 0X9862 만
顣 0X9863 축
顤 0X9864 효
顥 0X9865 호
顦 0X9866 초
顧 0X9867 고
顨 0X9868 손
顩 0X9869 엄
顪 0X986A 훼
顫 0X986B 전
顬 0X986C 유
顭 0X986D 훙
顮 0X986E 빈
顯 0X986F 현
顰 0X9870 빈
顱 0X9871 노 로
顲 0X9872 람
顳 0X9873 섭
顴 0X9874 관
页 0X9875 항 혈
顶 0X9876 정
顷 0X9877 경
顸 0X9878 안 한
项 0X9879 항
顺 0X987A 순
须 0X987B 수
顼 0X987C 욱
顽 0X987D 완
顾 0X987E 고
顿 0X987F 돈
颀 0X9880 기
颁 0X9881 반
颂 0X9882 송
颃 0X9883 항
预 0X9884 예
颅 0X9885 로
领 0X9886 령
颇 0X9887 파
颈 0X9888 경
颉 0X9889 힐
颊 0X988A 협
颋 0X988B 정
颌 0X988C 합
颍 0X988D 영
颎 0X988E 경
颏 0X988F 해
颐 0X9890 이
频 0X9891 빈
颒 0X9892 회
颓 0X9893 퇴
颔 0X9894 암 함
颕 0X9895 영
颖 0X9896 영
颗 0X9897 과
题 0X9898 제
颙 0X9899 옹
颚 0X989A 악
颛 0X989B 전
颜 0X989C 안
额 0X989D 액
颞 0X989E 섭
颟 0X989F 만
颠 0X98A0 전
颡 0X98A1 상
颢 0X98A2 호
颣 0X98A3 뢰
颤 0X98A4 전
颥 0X98A5 유
颦 0X98A6 빈
颧 0X98A7 관
風 0X98A8 풍
颩 0X98A9 표
颪 0X98AA 풍
颫 0X98AB 부
颬 0X98AC 하
颭 0X98AD 점
颮 0X98AE 박
颯 0X98AF 삽
颰 0X98B0 태
颱 0X98B1 태
颲 0X98B2 렬 열
颳 0X98B3 괄
颴 0X98B4 선
颵 0X98B5 소
颶 0X98B6 구
颷 0X98B7 표
颸 0X98B8 시
颹 0X98B9 위
颺 0X98BA 양
颻 0X98BB 요
颼 0X98BC 수
颽 0X98BD 개
颾 0X98BE 소
颿 0X98BF 범
飀 0X98C0 류
飁 0X98C1 습
飂 0X98C2 료 요
飃 0X98C3 표
飄 0X98C4 표
飅 0X98C5 류
飆 0X98C6 표
飇 0X98C7 표
飈 0X98C8 표
飉 0X98C9 료 요
飊 0X98CA 표
飋 0X98CB 실
飌 0X98CC 풍
飍 0X98CD 휴
风 0X98CE 풍
飏 0X98CF 양
飐 0X98D0 점
飑 0X98D1 박 표
飒 0X98D2 삽
飓 0X98D3 구
飔 0X98D4 시
飕 0X98D5 수
飖 0X98D6 요
飗 0X98D7 류
飘 0X98D8 표
飙 0X98D9 표
飚 0X98DA 표
飛 0X98DB 비
飜 0X98DC 번
飝 0X98DD 비
飞 0X98DE 비
食 0X98DF 식
飠 0X98E0 식
飡 0X98E1 손 찬
飢 0X98E2 기
飣 0X98E3 정
飤 0X98E4 사
飥 0X98E5 탁
飦 0X98E6 전
飧 0X98E7 손
飨 0X98E8 향
飩 0X98E9 돈
飪 0X98EA 임
飫 0X98EB 어
飬 0X98EC 권
飭 0X98ED 칙
飮 0X98EE 음
飯 0X98EF 반
飰 0X98F0 반
飱 0X98F1 손
飲 0X98F2 음
飳 0X98F3 주
飴 0X98F4 이
飵 0X98F5 작
飶 0X98F6 필
飷 0X98F7 자
飸 0X98F8 도
飹 0X98F9 류
飺 0X98FA 자
飻 0X98FB 철
飼 0X98FC 사
飽 0X98FD 포
飾 0X98FE 식
飿 0X98FF 돌
餀 0X9900 해
餁 0X9901 임
餂 0X9902 첨
餃 0X9903 교
餄 0X9904 협
餅 0X9905 떡 병
餆 0X9906 요
餇 0X9907 동
餈 0X9908 자
餉 0X9909 향
養 0X990A 양
餋 0X990B 권
餌 0X990C 이
餍 0X990D 염
餎 0X990E 락
餏 0X990F 의
餐 0X9910 찬
餑 0X9911 발
餒 0X9912 뇌
餓 0X9913 아
餔 0X9914 포
餕 0X9915 준
餖 0X9916 두
餗 0X9917 속
餘 0X9918 여
餙 0X9919 희
餚 0X991A 효
餛 0X991B 혼
餜 0X991C 과
餝 0X991D 식
餞 0X991E 전
餟 0X991F 체
餠 0X9920 병
餡 0X9921 함
餢 0X9922 부
餣 0X9923 업
餤 0X9924 담
餥 0X9925 비
餦 0X9926 장
餧 0X9927 위
館 0X9928 관
餩 0X9929 억
餪 0X992A 난
餫 0X992B 운
餬 0X992C 호
餭 0X992D 황
餮 0X992E 철
餯 0X992F 훼
餰 0X9930 전
餱 0X9931 후
餲 0X9932 애
餳 0X9933 당
餴 0X9934 분
餵 0X9935 위
餶 0X9936 골
餷 0X9937 사
餸 0X9938 송
餹 0X9939 당
餺 0X993A 박
餻 0X993B 고
餼 0X993C 희
餽 0X993D 궤
餾 0X993E 류
餿 0X993F 수
饀 0X9940 도
饁 0X9941 엽
饂 0X9942 온
饃 0X9943 막
饄 0X9944 당
饅 0X9945 만
饆 0X9946 필
饇 0X9947 어
饈 0X9948 수
饉 0X9949 근
饊 0X994A 산
饋 0X994B 궤
饌 0X994C 찬
饍 0X994D 선
饎 0X994E 희
饏 0X994F 담
饐 0X9950 의
饑 0X9951 기
饒 0X9952 뇨 요
饓 0X9953 쟁
饔 0X9954 옹
饕 0X9955 도
饖 0X9956 예
饗 0X9957 향
饘 0X9958 전
饙 0X9959 분
饚 0X995A 해
饛 0X995B 몽
饜 0X995C 염
饝 0X995D 마
饞 0X995E 참
饟 0X995F 양
饠 0X9960 라
饡 0X9961 찬
饢 0X9962 낭
饣 0X9963 식 여
饤 0X9964 정
饥 0X9965 기
饦 0X9966 탁
饧 0X9967 당
饨 0X9968 돈
饩 0X9969 회 희
饪 0X996A 임
饫 0X996B 어
饬 0X996C 칙
饭 0X996D 반
饮 0X996E 음
饯 0X996F 전
饰 0X9970 식
饱 0X9971 포
饲 0X9972 사
饳 0X9973 돌
饴 0X9974 이
饵 0X9975 이
饶 0X9976 요
饷 0X9977 향
饸 0X9978 협
饹 0X9979 락
饺 0X997A 교
饻 0X997B 의
饼 0X997C 병
饽 0X997D 발 불
饾 0X997E 두
饿 0X997F 아
馀 0X9980 여
馁 0X9981 뇌
馂 0X9982 준
馃 0X9983 과
馄 0X9984 혼
馅 0X9985 함
馆 0X9986 관
馇 0X9987 사
馈 0X9988 궤
馉 0X9989 골
馊 0X998A 수
馋 0X998B 참
馌 0X998C 엽
馍 0X998D 막 모
馎 0X998E 박
馏 0X998F 류
馐 0X9990 수
馑 0X9991 근
馒 0X9992 만
馓 0X9993 산
馔 0X9994 찬
馕 0X9995 낭 양
首 0X9996 수
馗 0X9997 규
馘 0X9998 괵
香 0X9999 향
馚 0X999A 분
馛 0X999B 발
馜 0X999C 니
馝 0X999D 필
馞 0X999E 발
馟 0X999F 도
馠 0X99A0 함
馡 0X99A1 비
馢 0X99A2 전
馣 0X99A3 암
馤 0X99A4 애
馥 0X99A5 복
馦 0X99A6 혐
馧 0X99A7 온
馨 0X99A8 형
馩 0X99A9 분
馪 0X99AA 빈
馫 0X99AB 흥
馬 0X99AC 마
馭 0X99AD 어
馮 0X99AE 풍
馯 0X99AF 간
馰 0X99B0 적
馱 0X99B1 타
馲 0X99B2 탁
馳 0X99B3 치
馴 0X99B4 순
馵 0X99B5 주
馶 0X99B6 지
馷 0X99B7 패
馸 0X99B8 근
馹 0X99B9 일
馺 0X99BA 삽
馻 0X99BB 윤
馼 0X99BC 문
馽 0X99BD 칩
馾 0X99BE 담
馿 0X99BF 려
駀 0X99C0 우
駁 0X99C1 박
駂 0X99C2 보
駃 0X99C3 결
駄 0X99C4 태
駅 0X99C5 역
駆 0X99C6 구
駇 0X99C7 문
駈 0X99C8 구
駉 0X99C9 경
駊 0X99CA 파
駋 0X99CB 조
駌 0X99CC 원
駍 0X99CD 평
駎 0X99CE 추
駏 0X99CF 거
駐 0X99D0 주
駑 0X99D1 노
駒 0X99D2 구
駓 0X99D3 비
駔 0X99D4 장
駕 0X99D5 가
駖 0X99D6 령
駗 0X99D7 진
駘 0X99D8 태
駙 0X99D9 부
駚 0X99DA 앙
駛 0X99DB 사
駜 0X99DC 필
駝 0X99DD 타
駞 0X99DE 타
駟 0X99DF 사
駠 0X99E0 류
駡 0X99E1 매
駢 0X99E2 변
駣 0X99E3 조
駤 0X99E4 치
駥 0X99E5 융
駦 0X99E6 등
駧 0X99E7 동
駨 0X99E8 순
駩 0X99E9 전
駪 0X99EA 신
駫 0X99EB 경
駬 0X99EC 이
駭 0X99ED 해
駮 0X99EE 박
駯 0X99EF 주
駰 0X99F0 인
駱 0X99F1 낙 락
駲 0X99F2 주
駳 0X99F3 단
駴 0X99F4 해
駵 0X99F5 류
駶 0X99F6 국
駷 0X99F7 송
駸 0X99F8 침
駹 0X99F9 방
駺 0X99FA 랑
駻 0X99FB 한
駼 0X99FC 도
駽 0X99FD 현
駾 0X99FE 태
駿 0X99FF 준
騀 0X9A00 아
騁 0X9A01 빙
騂 0X9A02 성
騃 0X9A03 애
騄 0X9A04 녹 록
騅 0X9A05 추
騆 0X9A06 주
騇 0X9A07 사
騈 0X9A08 변 병
騉 0X9A09 곤
騊 0X9A0A 도
騋 0X9A0B 내 래
騌 0X9A0C 종
騍 0X9A0D 과
騎 0X9A0E 기
騏 0X9A0F 기
騐 0X9A10 험
騑 0X9A11 비
騒 0X9A12 소
験 0X9A13 험
騔 0X9A14 갈
騕 0X9A15 요
騖 0X9A16 무
騗 0X9A17 편
騘 0X9A18 총
騙 0X9A19 편
騚 0X9A1A 전
騛 0X9A1B 비
騜 0X9A1C 황
騝 0X9A1D 건
騞 0X9A1E 획
騟 0X9A1F 유
騠 0X9A20 제
騡 0X9A21 전
騢 0X9A22 하
騣 0X9A23 종
騤 0X9A24 종
騥 0X9A25 유
騦 0X9A26 사
騧 0X9A27 왜
騨 0X9A28 탄
騩 0X9A29 귀
騪 0X9A2A 수
騫 0X9A2B 건
騬 0X9A2C 승
騭 0X9A2D 즐
騮 0X9A2E 류
騯 0X9A2F 팽
騰 0X9A30 등
騱 0X9A31 혜
騲 0X9A32 초
騳 0X9A33 독
騴 0X9A34 안
騵 0X9A35 원
騶 0X9A36 추
騷 0X9A37 소
騸 0X9A38 선
騹 0X9A39 려
騺 0X9A3A 치
騻 0X9A3B 상
騼 0X9A3C 록
騽 0X9A3D 습
騾 0X9A3E 나 라
騿 0X9A3F 장
驀 0X9A40 맥
驁 0X9A41 오
驂 0X9A42 참
驃 0X9A43 표
驄 0X9A44 총
驅 0X9A45 구
驆 0X9A46 필
驇 0X9A47 지
驈 0X9A48 율
驉 0X9A49 허
驊 0X9A4A 화
驋 0X9A4B 발
驌 0X9A4C 숙
驍 0X9A4D 효
驎 0X9A4E 린 인
驏 0X9A4F 잔 찬
驐 0X9A50 돈
驑 0X9A51 류
驒 0X9A52 탄
驓 0X9A53 증
驔 0X9A54 담
驕 0X9A55 교
驖 0X9A56 철
驗 0X9A57 험
驘 0X9A58 나 라
驙 0X9A59 단
驚 0X9A5A 경
驛 0X9A5B 역
驜 0X9A5C 업
驝 0X9A5D 탁
驞 0X9A5E 빈
驟 0X9A5F 취
驠 0X9A60 연
驡 0X9A61 룡
驢 0X9A62 려 여
驣 0X9A63 등
驤 0X9A64 양
驥 0X9A65 기
驦 0X9A66 상
驧 0X9A67 국
驨 0X9A68 휴
驩 0X9A69 환
驪 0X9A6A 려 여
驫 0X9A6B 표
马 0X9A6C 마
驭 0X9A6D 어
驮 0X9A6E 타 태
驯 0X9A6F 순
驰 0X9A70 치
驱 0X9A71 구
驲 0X9A72 일
驳 0X9A73 박
驴 0X9A74 려
驵 0X9A75 장
驶 0X9A76 사
驷 0X9A77 명 사
驸 0X9A78 부
驹 0X9A79 구
驺 0X9A7A 추
驻 0X9A7B 주
驼 0X9A7C 타
驽 0X9A7D 노
驾 0X9A7E 가
驿 0X9A7F 역
骀 0X9A80 태
骁 0X9A81 효
骂 0X9A82 매
骃 0X9A83 인
骄 0X9A84 교
骅 0X9A85 화
骆 0X9A86 락
骇 0X9A87 해
骈 0X9A88 변
骉 0X9A89 표
骊 0X9A8A 려
骋 0X9A8B 빙
验 0X9A8C 험
骍 0X9A8D 성
骎 0X9A8E 침
骏 0X9A8F 준
骐 0X9A90 기
骑 0X9A91 기
骒 0X9A92 과
骓 0X9A93 추
骔 0X9A94 종
骕 0X9A95 숙
骖 0X9A96 참
骗 0X9A97 편
骘 0X9A98 즐
骙 0X9A99 종
骚 0X9A9A 소
骛 0X9A9B 무
骜 0X9A9C 오
骝 0X9A9D 류
骞 0X9A9E 건
骟 0X9A9F 선
骠 0X9AA0 표
骡 0X9AA1 라
骢 0X9AA2 총
骣 0X9AA3 잔
骤 0X9AA4 취
骥 0X9AA5 기
骦 0X9AA6 상
